id,text,label
train_4850,"""Attach devices to another and ensure it full loading""",1
train_4851,"""If the user uninstalls and installs again later, the developer has no idea.""",0
train_4852,"""On both the mobile and desktop versions of the Store app you can browse these categories.""",0
train_4853,Normal mouses are working fine but 3D mouse such a SpaceNavigator from 3D Connexion is only able to zoom over RDC.,0
train_4854,"""It would be very nice to have this in Feedly.""""",1
train_4855,"""It literally takes hours, and it drives you crazy.""",0
train_4856,So would be great if Microsoft things in this way also.,0
train_4857,"""Default tags would also be helpful -- even better, configurable content keyword tagging would be great!""""",1
train_4858,"""If so then the soft search button is not needed and can be removed from being displayed if a hardware button is available.""",1
train_4859,"""At least receiving ScriptNotify events should be possible on http and without adding ApplicationContentUriRules in Manifest so that we could atleast have a way to do it on our own.""",1
train_4860,I propose you add a proper unit test suite for the WinJS platform that can be automated and ideally run from common JavaScript tools like Grunt.,1
train_4861,"""I am preloading images for speed and I need to release the memory immediately when no longer needed to prevent memory failures but setting the reference to null and even calling GC.Collect() immediately does not always result in an immediate release of memory.""",0
train_4862,"""Please arabic keyboard not found in lumia 610 please support an arabic""",1
train_4863,"""When the user starts video playback on a phone we use SuppressSystemOverlays to hide the navigation bar (on devices such as Lumia 950 that has them)â¦ more""",0
train_4864,"""I think we should take it one step further and make Notepad opensource like Powershell so the open-source community can continue to add features to Notepad to become the go-to text editor for performing quick edits of programming.""",1
train_4865,Remember Steve Balmer - developers developers developers.,0
train_4866,"""Use DirextX interop.""",0
train_4867,"""Make TShell available to all developers, not only OEM manufacturers.

On other platforms (iPhone, Android) such tools as TShell a readily available to all developers.""""",1
train_4868,When the user will press button for next items then items will scroll and next set of items will appear on the screen.,0
train_4869,"""I tried everything, then used system restore to restore to the previous restore point, that got me back up and running.""",0
train_4870,"""But it is not available by default.""",0
train_4871,"""My game is controlled by the Accelerometer and has very rapid gameplay that makes switching from using the Accelerometer to Screenshot tab and actually capturing a screenshot impossible.""",0
train_4872,"""magic wand to remember login, getting tired of retyping my emailaddress and password on every login.""",0
train_4873,"""It does not have any sense to be forced to compile C#/.NET for all targets prior to uploading package to Windows Store.""",0
train_4874,"""I have made an app, when I search for it, 10 apps pops up, and my app isn't any of them.""",0
train_4875,I feel that it is important to be able to minimize the CommandBar in Windows Phone apps because there is limited screenspace so even something like the CommandBar can make a difference.,1
train_4876,"""Chromecast support would be great so I could read my news on big screen.""",1
train_4877,"""Of wifis around not all are displayed or usable... Android devices work fine""",0
train_4878,"""The ability to change to audio route for the MediaLibrary would also be great.""",0
train_4879,"""I uninstalled all plugins and I only reactivated the feedly plugin to be sure""",0
train_4880,"""At least for Air France (i did not test it for other companies), the picture send by SMS are not compatible with WP7 ... it should be great to be able to open it""",1
train_4881,"""It acts just like using a mousewheel with increment and it makes us feel awful.""",0
train_4882,"""Was looking for some type of function of that.""",0
train_4883,"""Please do study this post I did about the ""Brazilian Win 10 IP v.10122 still w/ 3 Botched Portuguese Translations!""

http://answers.microsoft.com/en-us/insider/forum/insider_wintp-insider_perf/brazilian-win-10-ip-v10122-still-w-3-botched/fbed754c-7b40-4760-b188-487cbbca803c Section 1) Microsoft Code Writers/Programmers!

- Please do fix these 3 Brazilian Portuguese Windows 10 translations errors w/in the next Windows 10 build / RTM release - as these were over-looked w/ all the past Brazilian Windows platforms since XP & never corrected!

Regards, Xen.""""""""",0
train_4884,Also I can't get a full 2D map which is what I desire but no matter what I do the buildings are 3D,0
train_4885,But it is not available by default.,0
train_4886,"""Windows is the only platform that doesn't support this natively.""",0
train_4887,"""Dashboard reporting needs somebody accountable attention.""",0
train_4888,"""But my WP app need an alarm.""",0
train_4889,"""In the .NET Full Framework, we would use a .config file to make Assembly Binding Redirection (normally, we would point all versions of A to its most recent version), but this is not possible right___ more""",0
train_4890,"""The control is the equivalent of a pivot table in excelÊ you simply add the datasets with labels and the control sorts out all the selection fieldsÊ visualizations and animations.""",0
train_4891,"""This is not a breaking change.""",0
train_4892,"""The menu should be triggered by press-and-holding the standard Windows key.""",1
train_4893,When I traced down some new crashes I found that Socket.ConnectAsync is trying to call this function and failing because it doesn't exist.,0
